 ,Text,Classificacao
#VALUE!,Virou Noticia - Segurança particular evita furto de veículo e prende autor https://t.co/IBMLsA7nba https://t.co/q0NEtRTVnZ ,Positivo
#VALUE!,""" Um cabo da Polícia Militar (PM) de 35 anos, que estava de folga, impediu um roubo a padaria na noite desta... https://t.co/3bpapjIJCh ",Positivo
#VALUE!,Grupo de ciclistas faz protesto por mais segurança em estradas de Minas https://t.co/wcEDs32Zcq… https://t.co/5JbnRSdnuf ,Positivo
#VALUE!,#JuizDeFora #JFClipping_ JFClipping Funcionário preso guardava drogas em fórum de Juiz de Fora (MG) :: https://t.co/XVcSBgSGoG ,Positivo
#VALUE!,#timbeta #globo Assaltante é baleado por cliente durante roubo a posto em Uberlândia https://t.co/AcFQpMTx5Y #OperacaoBetaLab #Sigodevolta ,Positivo
#VALUE!,#timbeta #globo Cão da PM encontra drogas e homem é preso em Montes Claros https://t.co/4h8Zdua7y9 #OperacaoBetaLab #Sigodevolta ,Positivo
#VALUE!,#timbeta #globo Cinco homens são presos suspeitos de tráfico de drogas em Pirapora https://t.co/n4dMlEOeqe #OperacaoBetaLab #Sigodevolta ,Positivo
#VALUE!,#timbeta #globo Dois homens são preso após roubo de vaca na zona rural de Unaí https://t.co/NAUWi6OaZz #OperacaoBetaLab #Sigodevolta ,Positivo
#VALUE!,#timbeta #globo Dupla é presa em Patrocínio suspeita de envolvimento em roubo à fazenda https://t.co/JSQqMIduBY #OperacaoBetaLab #Sigodevo… ,Positivo
#VALUE!,#timbeta #globo Homem é preso com réplica de pistola após roubo em Montes Claros https://t.co/G70i0JI9BD #OperacaoBetaLab #Sigodevolta ,Positivo
#VALUE!,#timbeta #globo PM prende jovens com drogas e tornozeleira eletrônica em Corinto https://t.co/JipiwVxY3P #OperacaoBetaLab #Sigodevolta ,Positivo
#VALUE!,"#timbeta #globo Polícia apreende armas e drogas no distrito de Barra Alegre, em Ipatinga https://t.co/NWTiWwlpNF #OperacaoBetaLab #Sigodev… ",Positivo
#VALUE!,#timbeta #globo Polícia Civil apreende drogas e materiais para refino em Iturama https://t.co/RcijANahqk #OperacaoBetaLab #Sigodevolta ,Positivo
#VALUE!,#timbeta #globo Polícia Civil apresenta dupla presa por tráfico de drogas em Patrocínio https://t.co/KQ8bPgoKR9 #OperacaoBetaLab #Sigodevo… ,Positivo
#VALUE!,#timbeta #globo Polícia prende nove suspeitos de tráfico de drogas em Ipatinga https://t.co/skcR2kvR4T #OperacaoBetaLab #Sigodevolta ,Positivo
#VALUE!,#timbeta #globo Policial de folga impede roubo e detém ladrões em Juiz de Fora https://t.co/9t8GoH9nsU #OperacaoBetaLab #Sigodevolta ,Positivo
#VALUE!,#timbeta #globo Presos por roubo à casa em Juiz de Fora têm histórico de crimes violentos https://t.co/1JKC7vbgMU #OperacaoBetaLab #Sigode… ,Positivo
#VALUE!,"#timbeta #globo Tentativa de fuga é impedida no presídio de Mariana, diz secretaria https://t.co/5UluJqnkOO #OperacaoBetaLab #Sigodevolta ",Positivo
#VALUE!,#timbeta #globo Três jovens de 20 anos são presos por envolvimento em um roubo em Unaí https://t.co/O7ivlNsACs #OperacaoBetaLab #Sigodevol… ,Positivo
#VALUE!,"@PMMG190 - ""Menor é apreendido com drogas em Nova Lima https://t.co/tuOtng6EuA ",Positivo
#VALUE!,@PMMG190 - 153ª CIA PM - PM PRENDE AUTORES DE TRÁFICO DE DROGAS https://t.co/83RWQ4lRLe ,Positivo
#VALUE!,@PMMG190 - 21° BPM  UBÁ  PM APREENDE DROGAS https://t.co/gcCWK7qNXm ,Positivo
#VALUE!,@PMMG190 - 21° BPM  UBÁ  PM PRENDE AUTOR DE ROUBO E RECUPERA CELULAR https://t.co/bSSulFVt5H ,Positivo
#VALUE!,@PMMG190 - 21ª CIA PM IND - Quadrilha é presa após roubo a residência https://t.co/oUR82dvgIh ,Positivo
#VALUE!,"@PMMG190 - 26 Cia PM Ind- ITAOBIM- PMMG apreende arma de fogo, muniçõe, drogas e prende autores https://t.co/3CnTYzRZ0f ",Positivo
#VALUE!,@PMMG190 - 26ª Cia PM Ind- PEDRA AZUL- PMMG realiza apreensão de drogas e munições em operação policial https://t.co/lCqJsMOFYc ,Positivo
#VALUE!,@PMMG190 - 26ª Cia PM Ind- PEDRA AZUL- PMMG realiza apreensão de drogas e munições em operação policial https://t.co/rtKVIysn2h ,Positivo
#VALUE!,"@PMMG190 - 26ª Cia PM Ind- ITAOBIM- PMMG apreende arma de fogo, munições, drogas e prende autores https://t.co/qMeUiRBLKP ",Positivo
#VALUE!,"@PMMG190 - 42º BPM: EM CURVELO, MILITARES PRENDEM AUTORES DE ROUBO E RECUPERAM MATERIAIS https://t.co/UfoxDZwcjz ",Positivo
#VALUE!,@PMMG190 - 60ºBPM (Nova Serrana): PM prende autores de tráfico de drogas. https://t.co/ZOQrB2UL3y ,Positivo
#VALUE!,@PMMG190 - 60ºBPM (Nova Serrana): Polícia Militar aborda menor e localiza drogas. https://t.co/Gnf6rOHTP8 ,Positivo
#VALUE!,@PMMG190 - 60ºBPM (Nova Serrana): Polícia Militar apreende autores de roubo. https://t.co/Y9eUTfAaWX ,Positivo
#VALUE!,@PMMG190 - 7º BPM - POMPÉU: Policiais prendem suspeitos de tráfico de drogas https://t.co/nv86jS8aHS ,Positivo
#VALUE!,@PMMG190 - Adolescentes são apreendidos por tráfico e veiculo produto de furto recuperado https://t.co/9sk3NkcVOf ,Positivo
#VALUE!,@PMMG190 - Apreensão de drogas no Bairro Jardim Célia https://t.co/Eg4aLV7VWe ,Positivo
#VALUE!,@PMMG190 - Apreensão de uma pistola e drogas no Bairro Tocantins https://t.co/iXuD3FjkKC ,Positivo
#VALUE!,@PMMG190 - Araguari- Militares prendem traficante de drogas https://t.co/8gDAF2Jm6d ,Positivo
#VALUE!,@PMMG190 - ARINOS - PM APREENDE MENOR POR ROUBO https://t.co/KEH056U7hX ,Positivo
#VALUE!,@PMMG190 - Autor de tráfico de drogas é apreendido pela Polícia Militar em Itabirito (MG) https://t.co/oDCQ7MkEH0 ,Positivo
#VALUE!,@PMMG190 - Autor de tráfico de drogas é apreendido pela Polícia Militar em Itabirito (MG) https://t.co/WWXjlGPOoz ,Positivo
#VALUE!,@PMMG190 - Autores de furto de motocicleta são presos pela PM https://t.co/tNqgIZM89W ,Positivo
#VALUE!,@PMMG190 - Autores de tráfico de drogas e roubo de motocicletas são presos no Bairro Residencial Gramado https://t.co/xDFtHPNCsF ,Positivo
#VALUE!,@PMMG190 - AUTORES SÃO PRESOS/APREENDIDOS POR TRÁFICO DE DROGAS EM DIAMANTINA https://t.co/meuNldM4H8 ,Positivo
#VALUE!,@PMMG190 - Betim - Militares do 2º BPE aborda dois suspeitos e apreendem drogas https://t.co/9vSmvJdoVF ,Positivo
#VALUE!,@PMMG190 - BURITIS - APREENSÃO DE DROGAS https://t.co/xapkFEWVE1 ,Positivo
#VALUE!,@PMMG190 - BURITIS - APREENSÃO DE MENOR POR TRÁFICO DE DROGAS https://t.co/2fOC8Ywh4B ,Positivo
#VALUE!,@PMMG190 - BURITIS - PM PRENDE MENOR POR TRÁFICO DE DROGAS https://t.co/kM4MyWT76K ,Positivo
#VALUE!,@PMMG190 - BURITIS - POLÍCIA MILITAR PREENDE INFRATORES POR TRÁFICO DE DROGAS https://t.co/qS6dyrKk85 ,Positivo
#VALUE!,@PMMG190 - Cambuí - Homem é preso com drogas https://t.co/11Wo5LcFP9 ,Positivo
#VALUE!,"@PMMG190 - CARATINGA  Antes mesmo do acionamento, PM prende autores de roubo https://t.co/U4ZH9yYj5Z ",Positivo
#VALUE!,"@PMMG190 - Contagem - Militares do 18° BPM apreende drogas, armas e prende indivíduos armados https://t.co/GhiCGL2TK6 ",Positivo
#VALUE!,@PMMG190 - CORONEL FABRICIANO  PM apreende armas de fogo e drogas em baile Funk https://t.co/rMoLyaHg17 ,Positivo
#VALUE!,@PMMG190 - DENÚNCIA AUXILIA NA APREENSÃO DE DROGAS E ARMA https://t.co/Opal4XrhSn ,Positivo
#VALUE!,@PMMG190 - Dois autores de tráfico ilícito de drogas são presos em Santos Dumont https://t.co/ESFguRMWGP ,Positivo
#VALUE!,@PMMG190 - Dois homens são presos com drogas no bairro Jardim Canadá https://t.co/Yw6Kb6nVZv ,Positivo
#VALUE!,@PMMG190 - Dom Viçoso  Dois homens são presos por tráfico de drogas https://t.co/57qJ2775he ,Positivo
#VALUE!,@PMMG190 - Dupla é presa por roubo https://t.co/rtVAzQgJgW ,Positivo
#VALUE!,"@PMMG190 - Dupla que comercializava drogas no centro, acaba na Delegacia https://t.co/Ceq1cSRulh ",Positivo
#VALUE!,@PMMG190 - EQUIPES DO GEPAR DA 128ª CIA APREENDEM DROGAS E ARMA NO TAQUARIL https://t.co/lREPrLdASi ,Positivo
#VALUE!,@PMMG190 - Guaraciaba - Quadrilha é presa após roubo a residência https://t.co/EWpZtE4nzf ,Positivo
#VALUE!,@PMMG190 - Homem é preso com drogas durante abordagem https://t.co/jnAv2hL3nd ,Positivo
#VALUE!,"@PMMG190 - Homem é preso por tráfico de drogas, resistência e desacato https://t.co/p75t8Hki4i ",Positivo
#VALUE!,@PMMG190 - IPATINGA - 9 autores presos por tráfico e associação para o tráfico de drogas sintéticas https://t.co/e2inTYv4B4 ,Positivo
#VALUE!,@PMMG190 - Itabirito - Autor de tráfico de drogas é apreendido pela Polícia Militar https://t.co/VobE2wkYbB ,Positivo
#VALUE!,@PMMG190 - Itajubá: PM prende autores de roubo a transeunte https://t.co/rFg6XkE3Xr ,Positivo
#VALUE!,@PMMG190 - ITAÚNA: Polícia Militar realiza palestra de prevenção as drogas https://t.co/MxifMsSHGj ,Positivo
#VALUE!,@PMMG190 - Januária - PM prende autor de roubo e recupera um veículo furtado https://t.co/FhQbUnAGN4 ,Positivo
#VALUE!,@PMMG190 - Jovem traficante é preso pela PM https://t.co/SR4HoWnRgc ,Positivo
#VALUE!,@PMMG190 - Lagoa Santa - Militares da 3ª Cia PM Ind PE fazem prisões e apreendem armas de fogo e drogas em b... https://t.co/yzWq41mIYd ,Positivo
#VALUE!,@PMMG190 - LAJINHA - PM e PC prendem autor de roubo em bar. https://t.co/jKJ8T88iZA ,Positivo
#VALUE!,@PMMG190 - Menor é apreendido com drogas em Nova Lima https://t.co/HB1KTUeCxU ,Positivo
#VALUE!,@PMMG190 - Menor traficante é apreendido pela Polícia Militar https://t.co/ZWI7KIS4ZY ,Positivo
#VALUE!,@PMMG190 - Militares da 22ª Cia prendem autores de roubo. https://t.co/ulz5Qsmv19 ,Positivo
#VALUE!,@PMMG190 - Militares do Tático Móvel apreende menores fazendo tráfico de drogas https://t.co/rxk0jML9qW ,Positivo
#VALUE!,@PMMG190 - Militares do Tático Móvel apreendem menores fazendo tráfico de drogas https://t.co/RegkYl0nfy ,Positivo
#VALUE!,@PMMG190 - Monte Carmelo - Tráfico ilícito de drogas é combatido https://t.co/va8PaNaMD0 ,Positivo
#VALUE!,@PMMG190 - NHAPIM  PM apreende drogas e arma de fogo em Inhapim https://t.co/B6ndX8FctA ,Positivo
#VALUE!,@PMMG190 - PARACATU - FORAGIDO DA JUSTIÇA E AUTORES DE TRÁFICO DE DROGAS SÃO PRESOS PELA POLÍCIA MILITAR https://t.co/8fLChMcrw1 ,Positivo
#VALUE!,@PMMG190 - PARACATU - FORAGIDO DA JUSTIÇA E AUTORES DE TRÁFICO DE DROGAS SÃO PRESOS PELA POLÍCIA MILITAR https://t.co/tIBM5P5u3y ,Positivo
#VALUE!,@PMMG190 - Patrocínio - Grande apreensão de drogas no bairro Enéas https://t.co/4L3UObuF51 ,Positivo
#VALUE!,@PMMG190 - PM apreende menor com drogas em Boa Esperança https://t.co/r3Zs1rtQBo ,Positivo
#VALUE!,"@PMMG190 - PM apreende menores com drogas, balança de precisão... https://t.co/iq3ZZzuQsP ",Positivo
#VALUE!,@PMMG190 - PM prende autor de roubo em São Francisco de Paula https://t.co/LBihx6wohW ,Positivo
#VALUE!,@PMMG190 - PM prende autor de roubo https://t.co/YpKx4QUqQ7 ,Positivo
#VALUE!,@PMMG190 - PM PRENDE AUTOR DE ROUBO OCORRIDO EM FAZENDA NA BR 040 https://t.co/slC85rZP8i ,Positivo
#VALUE!,@PMMG190 - PM prende casal de traficantes de drogas em Ouro Fino https://t.co/J5H39dk3hT ,Positivo
#VALUE!,"@PMMG190 - PM PRENDE DOIS POR TRÁFICO ILÍCITO DE DROGAS, DIREÇÃO PERIGOSA E DESOBEDIÊNCIA. https://t.co/AYm1XJEuQM ",Positivo
#VALUE!,@PMMG190 - PM recupera bicicleta e prende dupla por furto e receptação https://t.co/kbunxLOaro ,Positivo
#VALUE!,@PMMG190 - Polícia Militar apreende grande drogas no bairro Alvorada em Congonhas https://t.co/Ycp2M8jIt7 ,Positivo
#VALUE!,@PMMG190 - POLÍCIA MILITAR PRENDE AUTOR DE FURTO DE FIOS EM ITUIUTABA https://t.co/RDkOEpV5zm ,Positivo
#VALUE!,@PMMG190 - POLÍCIA MILITAR PRENDE AUTOR DE ROUBO https://t.co/lC8zM0QeYr ,Positivo
#VALUE!,@PMMG190 - POLÍCIA MILITAR PRENDE AUTOR DE TRÁFICO DE DROGAS https://t.co/54eSIBF5ms ,Positivo
#VALUE!,@PMMG190 - POLÍCIA MILITAR PRENDE AUTOR DE TRÁFICO DE DROGAS https://t.co/T4GTXBtRPs ,Positivo
#VALUE!,@PMMG190 - Polícia Militar prende traficante e apreende drogas https://t.co/GoAOFjd14d ,Positivo
#VALUE!,@PMMG190 - PONTE NOVA - Traficante é preso e PM apreende 290 pedras de crack https://t.co/yPxPyGu2Zt ,Positivo
#VALUE!,@PMMG190 - SABARÁ - DENÚNCIA AUXILIA NA APREENSÃO DE DROGAS E ARMA https://t.co/JO1pA8yzxG ,Positivo
#VALUE!,@PMMG190 - Segurança no período de Carnaval é tema de palestra do 52º Batalhão da Polícia Militar em empresa... https://t.co/HUYHaqOpfW ,Positivo
#VALUE!,@PMMG190 - Sete Lagoas - PM prende autores de roubo a fazenda na BR-040 https://t.co/ZX55PDBXb2 ,Positivo
#VALUE!,@PMMG190 - TERCEIRO BATALHÃO NA LUTA CONTRA O TRÁFICO DE DROGAS https://t.co/RufvjUnPen ,Positivo
#VALUE!,@PMMG190 - Traficante preso em Bom Sucesso https://t.co/v5XG2uWgka ,Positivo
#VALUE!,@PMMG190 - UNAI - PRISÃO DE AUTORES E APREENSÃO DE DROGAS https://t.co/3Lv5kh4rIW ,Positivo
#VALUE!,@PMMG190 - UNAÍ - PRISÃO DE AUTORES E APREENSÃO DE DROGAS https://t.co/nmIJtDs84u ,Positivo
#VALUE!,@PMMG190 - UNAI - PRISÃO DE AUTORES E APREENSÃO DE DROGAS https://t.co/NsOtSOvGkr ,Positivo
#VALUE!,@PMMG190 - UNAÍ - PRISÃO E APREENSÃO DE INFRATORES E DROGAS. https://t.co/XzQ7h2BHeS ,Positivo
#VALUE!,@PMMG190 - Veículo produto de roubo é localizado https://t.co/vnAWIl7ZIT ,Positivo
#VALUE!,@PMMG190 - Veículo produto de roubo localizado na zona rural de Uberlândia https://t.co/96Ugka4yEy ,Positivo
#VALUE!,@PMMG190 - Veículo produto de roubo localizado na zona rural de Uberlândia https://t.co/VBVugWJbl8 ,Positivo
#VALUE!,@PMMG190 - Visita é presa com drogas dentro da penitenciária https://t.co/YCegcQwKWo ,Positivo
#VALUE!,"@TvBandnews Em Leopoldina mg, tb nosso presídio tem até escola ensino médio, muito bem administrado. ",Positivo
#VALUE!,"Após roubo em distrito de Rio Vermelho equipe policial da região prende autores de Serra Azul de Minas

No dia 24... https://t.co/KXI90W0Nu1 ",Positivo
#VALUE!,Aqui no Brasil Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos via /r/brasil https://t.co/DK9VYu8D8D ,Positivo
#VALUE!,Bandido bom é bandido recuperado - Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/xkkAPNwNtA ,Positivo
#VALUE!,BRASIL: Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/5xVxz8uDch @entornoi https://t.co/RdQTogU0Te ,Positivo
#VALUE!,BRASIL: Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/5xVxz8uDch @entornoi https://t.co/yhrpqSwlM5 ,Positivo
#VALUE!,BRASIL: Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/Fu2fLBkYlp entornoi https://t.co/OJ9gQH23vg ,Positivo
#VALUE!,BRASIL: Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/Fu2fLBkYlp entornoi https://t.co/oXkQDssVV3 ,Positivo
#VALUE!,Cão da PM encontra drogas e homem é preso em Montes Claros https://t.co/czWcBTGwTf ,Positivo
#VALUE!,Cinco homens são presos suspeitos de tráfico de drogas em Pirapora https://t.co/J2ndZlbJKC ,Positivo
#VALUE!,Com menos se faz mais: Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/iSWaagdU2o ,Positivo
#VALUE!,Dois homens são preso após roubo de vaca na zona rural de Unaí https://t.co/40bLJAZZuT ,Positivo
#VALUE!,Dupla é presa com drogas durante operação policial em Patrocínio https://t.co/8Hc1U8TgqG ,Positivo
#VALUE!,Dupla é presa em Patrocínio suspeita de envolvimento em roubo à fazenda https://t.co/BrweSWm0aq ,Positivo
#VALUE!,Dupla presa por tráfico de drogas é apresentada em Patrocínio https://t.co/I2I3TgIOXy https://t.co/fRH59REAge ,Positivo
#VALUE!,"É possível reintegrar!
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/yIqjKEbN5k ",Positivo
#VALUE!,fiz questão de publicar em todas minhas redes sociais a reportagem que mostra um presídio de Minas onde 60% dos detentos são recuperados ,Positivo
#VALUE!,"g1: Tentativa de fuga é impedida no presídio de Mariana, MG, diz secretaria https://t.co/Ccu6t4oM54 #G1 ",Positivo
#VALUE!,"Governador de Minas Gerais:
Pimentel e Kalil se reunirão para discutir plano de segurança para Belo Horizonte… https://t.co/xTEsRamUkB ",Positivo
#VALUE!,Homem é preso com réplica de pistola após roubo em Montes Claros https://t.co/4pdNhbUIH4 ,Positivo
#VALUE!,Homem é preso em flagrante por tráfico de drogas em Carmo do Cajuru https://t.co/ZE8JeARlmo https://t.co/Fqzhf1CQUn ,Positivo
#VALUE!,MG - 1.000 agentes penitenciários são contratados para reforçar a segurança nos pre ... - https://t.co/eTCTcbZvdl https://t.co/MkyUbqhEky ,Positivo
#VALUE!,"Mil agentes de segurança penitenciários, aprovados no concurso Seplag Seds 08/2013, já assumiram os cargos. Eles... https://t.co/lHvTj1zSNU ",Positivo
#VALUE!,"Militares do BPMRv recuperam veículo furtado na MG-424, em Sete Lagoas, e prendem o autor do furto https://t.co/Bhwfmk4O3f (@pmrodoviaria) ",Positivo
#VALUE!,"Militares do BPMRv recuperam veículo furtado na MG-424, em Sete Lagoas, e prendem o autor do furto. https://t.co/GH5rad7vWb ",Positivo
#VALUE!,MURIAÉ (MG) – PM apreende drogas e dinheiro no bairro São Cristóvão; 3 são conduzidos à delegacia https://t.co/wwKy8U3YbG ,Positivo
#VALUE!,"NENHUMA REBELIÃO EM 10 ANOS DE FUNCIONAMENTO
Presídio em Minas adota novo modelo e recupera 60% dos presos
@SusipePa https://t.co/eogNXKHG5u ",Positivo
#VALUE!,"NENHUMA REBELIÃO EM 10 ANOS DE FUNCIONAMENTO.
Presídio em Minas adota novo modelo e recupera 60% dos presos | https://t.co/eogNXKHG5u ",Positivo
#VALUE!,"Nesse presídio de Minas os detentos ficam soltos, estudam e trabalham; e não existe violência https://t.co/crKjNK7TTo via @hypeness_combr ",Positivo
#VALUE!,"Nesse presídio de Minas os detentos ficam soltos, estudam e trabalham;… https://t.co/jI7R6H4W0G https://t.co/lyFgGot0hj ",Positivo
#VALUE!,"New post: ""Cão da PM encontra drogas e homem é preso em Montes Claros"" https://t.co/NysvQ7DdLP ",Positivo
#VALUE!,"New post: ""Cinco homens são presos suspeitos de tráfico de drogas em Pirapora"" https://t.co/fRGs8Rn23r ",Positivo
#VALUE!,"New post: ""Dois homens são preso após roubo de vaca na zona rural de Unaí"" https://t.co/N1RFjDRPzU ",Positivo
#VALUE!,"New post: ""Dupla é presa em Patrocínio suspeita de envolvimento em roubo à fazenda"" https://t.co/JpabNA3H2D ",Positivo
#VALUE!,"New post: ""Homem é preso com réplica de pistola após roubo em Montes Claros"" https://t.co/zSGBum3o4e ",Positivo
#VALUE!,"New post: ""PM prende jovens com drogas e tornozeleira eletrônica em Corinto"" https://t.co/giVBpKBfon ",Positivo
#VALUE!,"New post: ""Polícia apreende armas e drogas no distrito de Barra Alegre, em Ipatinga"" https://t.co/Hhfn3bxzbR ",Positivo
#VALUE!,"New post: ""Polícia Civil apreende drogas e materiais para refino em Iturama"" https://t.co/lFROOc5ML5 ",Positivo
#VALUE!,"New post: ""Polícia Civil apresenta dupla presa por tráfico de drogas em Patrocínio"" https://t.co/hcpGzFBlDa ",Positivo
#VALUE!,"New post: ""Polícia prende nove suspeitos de tráfico de drogas em Ipatinga"" https://t.co/yPozie2MYe ",Positivo
#VALUE!,"New post: ""Policial de folga impede roubo e detém ladrões em Juiz de Fora"" https://t.co/HG9wb7WMxh ",Positivo
#VALUE!,"New post: ""Tentativa de fuga é impedida no presídio de Mariana, diz secretaria"" https://t.co/2OLdnX2vZ7 ",Positivo
#VALUE!,"New post: ""Três jovens de 20 anos são presos por envolvimento em um roubo em Unaí"" https://t.co/tB7cExLHpB ",Positivo
#VALUE!,"Notícia fresquinha no g1 dá uma conferida !!!! Tentativa de fuga é impedida no presídio de Mariana, MG, diz secret… https://t.co/44CuvsyJQv ",Positivo
#VALUE!,"os caras fazem crochê!!! ""Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos"" https://t.co/zZe0wFnyIl ",Positivo
#VALUE!,"Para aumentar ainda mais a segurança no trânsito, Prefeitura realiza operação Tapa-buracos: https://t.co/Uf5iiyljAY https://t.co/ZTPOfFmZlz ",Positivo
#VALUE!,Pará de Minas: jovem de 19 anos é preso por tráfico de drogas https://t.co/lJHmeh4a4y ,Positivo
#VALUE!,Pará de Minas: jovem de 19 anos é preso por tráfico de drogas https://t.co/PuVDlfZTn8 ,Positivo
#VALUE!,"PM apreende suspeito de tráfico de drogas em João Pinheiro, MG... https://t.co/ZeL3UIuinE ",Positivo
#VALUE!,PM em Divinópolis apreende drogas e munição https://t.co/wEZbACEn0h https://t.co/YOa8ejRpX8 ,Positivo
#VALUE!,PM prende jovens com drogas e tornozeleira eletrônica em Corinto https://t.co/W3REiqHp6I ,Positivo
#VALUE!,"Polícia apreende armas e drogas no distrito de Barra Alegre, em Ipatinga https://t.co/3iJWaOPozB ",Positivo
#VALUE!,"Polícia apreende armas, munições e drogas durante operação em #Medina, MG https://t.co/P2urut7CbH ",Positivo
#VALUE!,"Polícia apreende drogas e munições durante operação em Pedra azul, MG https://t.co/WabsWWyVSp #valedojequitinhonha ",Positivo
#VALUE!,Polícia Civil apreende drogas e materiais para refino em Iturama https://t.co/kdaiVytThj ,Positivo
#VALUE!,Polícia Civil apresenta dupla presa por tráfico de drogas em Patrocínio https://t.co/bobjxnVgbI ,Positivo
#VALUE!,Polícia Civil apresenta quatro presos envolvidos com o tráfico de drogas e homicídio https://t.co/ibK8f0cIRL https://t.co/K3R6bX4YV2 ,Positivo
#VALUE!,Polícia Civil prende traficante de drogas em Patos de Minas https://t.co/cijyMSVRXx https://t.co/nCzBOPgEQY ,Positivo
#VALUE!,Polícia faz blitz em rua movimentada de BH para coibir consumo de drogas entres adolescentes - R7 MG https://t.co/uX22INUzSi ,Positivo
#VALUE!,"Polícia Militar prende suspeito de roubo a padaria em São João do Paraíso, no Norte de Minas - https://t.co/wEsVtY2Qm5 ",Positivo
#VALUE!,Polícia prende nove suspeitos de tráfico de drogas em Ipatinga #G1 https://t.co/NUwHQt1lOL ,Positivo
#VALUE!,"Policiais Militares do ES e de MG conduzem suspeitos por envolvimento com o tráfico de drogas
https://t.co/Ur02TWxy4a…rafico-de-drogas/ ",Positivo
#VALUE!,Policial de folga impede roubo e detém ladrões em Juiz de Fora https://t.co/08s4s5HXFV ,Positivo
#VALUE!,Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/0GUAwNr7RJ ,Positivo
#VALUE!,Presos por roubo à casa em Juiz de Fora têm histórico de crimes violentos https://t.co/gIBxdVQ6cN ,Positivo
#VALUE!,"@g1: Tentativa de fuga é impedida no presídio de Mariana, MG, diz secretaria https://t.co/AavPLJ5BBN #G1 https://t.co/3WNyyYm2mU ",Positivo
#VALUE!,@g1mg: Dupla é presa com drogas durante operação policial em Patrocínio https://t.co/aQd2gqjZqy ,Positivo
#VALUE!,"@g1mg: Tentativa de fuga é impedida no presídio de Mariana, diz secretaria https://t.co/kS4y9ARHuO ",Positivo
#VALUE!,@Hugotim1: #timbeta #globo PM prende jovens com drogas e tornozeleira eletrônica em Corinto https://t.co/JipiwVxY3P #OperacaoBetaLab #Si… ,Positivo
#VALUE!,"@Hugotim1: #timbeta #globo Polícia apreende armas e drogas no distrito de Barra Alegre, em Ipatinga https://t.co/NWTiWwlpNF #OperacaoBet… ",Positivo
#VALUE!,@Hugotim1: #timbeta #globo Polícia prende nove suspeitos de tráfico de drogas em Ipatinga https://t.co/skcR2kvR4T #OperacaoBetaLab #Sigo… ,Positivo
#VALUE!,"@Hugotim1: #timbeta #globo Tentativa de fuga é impedida no presídio de Mariana, diz secretaria https://t.co/5UluJqnkOO #OperacaoBetaLab… ",Positivo
#VALUE!,@Hugotim1: #timbeta #globo Três jovens de 20 anos são presos por envolvimento em um roubo em Unaí https://t.co/O7ivlNsACs #OperacaoBetaL… ,Positivo
#VALUE!,"@iuripohl: Após roubo em São Gonçalo do Pará, trio suspeito é detido pela PM https://t.co/q2tMvOKCOZ #TimBeta ",Positivo
#VALUE!,@joaopaulom: O sucesso do presídio em sistema PPP construído no Governo Aécio Neves em MG vc assiste agora no #JN. ,Positivo
#VALUE!,@marcelloterto: Com menos se faz mais: Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/iSWaagdU2o ,Positivo
#VALUE!,@necineidedanta3: Polícia Civil faz operação e prende suspeitos de tráfico de drogas em MG: Prisões e apreensões foram realizad... https… ,Positivo
#VALUE!,"@OGloboPolitica: Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos.
https://t.co/82tyxIrCW9 https://t.co/1imuf9X85A ",Positivo
#VALUE!,@pmmg190: @PMMG190 - Betim - Militares do 2º BPE aborda dois suspeitos e apreendem drogas https://t.co/9vSmvJdoVF ,Positivo
#VALUE!,@pmmg190: @PMMG190 - Homem é preso com drogas durante abordagem https://t.co/jnAv2hL3nd ,Positivo
#VALUE!,@pmmg190: @PMMG190 - Ouro Fino: Tráfico de drogas https://t.co/gHEAO9xoB5 ,Positivo
#VALUE!,@pmmg190: @PMMG190 - TERCEIRO BATALHÃO NA LUTA CONTRA O TRÁFICO DE DROGAS https://t.co/RufvjUnPen ,Positivo
#VALUE!,@pmmg190: @PMMG190 - UNAÍ - PRISÃO E APREENSÃO DE INFRATORES E DROGAS. https://t.co/XzQ7h2BHeS ,Positivo
#VALUE!,@pmmg190: @PMMG190 - Visita é presa com drogas dentro da penitenciária https://t.co/YCegcQwKWo ,Positivo
#VALUE!,"@pmrodoviaria: Militares do BPMRv recuperam veículo furtado na MG-424, em Sete Lagoas, e prendem o autor do furto. https://t.co/GH5rad7v… ",Positivo
#VALUE!,@portaldoholanda: Presídio adota novo método e consegue recuperar 60% dos presos https://t.co/Y6UHPSnR4q https://t.co/nZuZ2GqIMP ,Positivo
