    ,Text,Classificacao
2532,"@brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…   ",Negativo     
2533,"@brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…   ",Negativo     
2534,"@brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…   ",Negativo     
2535,"@brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…   ",Negativo     
2536,"@brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…   ",Negativo     
2537,"@brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…   ",Negativo     
2538,"@brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…   ",Negativo     
2539,"@brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…   ",Negativo     
2540,"@brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…   ",Negativo     
2541,"@brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…   ",Negativo     
2542,"@brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…   ",Negativo     
2543,"@brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…   ",Negativo     
2544,"@brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…   ",Negativo     
2545,"@brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…   ",Negativo     
2546,"@brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…   ",Negativo     
2547,"@brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…   ",Negativo     
2548,"@brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…   ",Negativo     
2549,"@brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…   ",Negativo     
2550,"@brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…   ",Negativo     
2551,"@brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…   ",Negativo     
2552,"@brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…   ",Negativo     
2553,"@brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…   ",Negativo     
2554,"@brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…   ",Negativo     
2555,"@brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…   ",Negativo     
2556,"@brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…   ",Negativo     
2557,"@brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…   ",Negativo     
2558,"@brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…   ",Negativo     
2559,@brasilmetropole: Saúde mantém estado de atenção e investiga casos de febre amarela https://t.co/wmJga8TvAJ #MinasGerais https://t.co/QU…     ,Neutro
2560,"@BrenoCXavier: @jairbolsonaro Por favor nos ajude a Pizza Pimentel aqui em MG é o maior cabide de empregos do meu estado, minha mãe coit…   ",Negativo     
2561,"@brunoboghossian: Cármen deve julgar nos próximos dias reclamação do governo de MG sobre bloqueio de contas do Estado em ""momento de gra…  ",Neutro
2562,"@brunoboghossian: Cármen deve julgar nos próximos dias reclamação do governo de MG sobre bloqueio de contas do Estado em ""momento de gra…  ",Neutro
2563,"@brunoboghossian: Cármen deve julgar nos próximos dias reclamação do governo de MG sobre bloqueio de contas do Estado em ""momento de gra…  ",Neutro
2564,"@brunoboghossian: Cármen deve julgar nos próximos dias reclamação do governo de MG sobre bloqueio de contas do Estado em ""momento de gra…  ",Neutro
2565,"@brunoboghossian: Cármen deve julgar nos próximos dias reclamação do governo de MG sobre bloqueio de contas do Estado em ""momento de gra…  ",Neutro
2566,"@brunoboghossian: Cármen deve julgar nos próximos dias reclamação do governo de MG sobre bloqueio de contas do Estado em ""momento de gra…  ",Neutro
2567,"@brunoboghossian: Cármen deve julgar nos próximos dias reclamação do governo de MG sobre bloqueio de contas do Estado em ""momento de gra…  ",Neutro
2568,"@brunoboghossian: Cármen deve julgar nos próximos dias reclamação do governo de MG sobre bloqueio de contas do Estado em ""momento de gra…  ",Neutro
2569,"@brunoboghossian: Cármen deve julgar nos próximos dias reclamação do governo de MG sobre bloqueio de contas do Estado em ""momento de gra…  ",Neutro
2570,"@Ca_Moredi: Notícias ao Minuto - Governo de MG gasta R$ 50,8 milhões com helicópteros https://t.co/0RfO90dkX2                               ",Negativo     
2571,"@CAASCORPION: Depois de decretar “calamidade financeira”, governo de Minas gasta mais R$ 21 milhões em helicópteros https://t.co/NSVIp1s…   ",Negativo     
2572,"@CAASCORPION: Depois de decretar “calamidade financeira”, governo de Minas gasta mais R$ 21 milhões em helicópteros https://t.co/NSVIp1s…   ",Negativo     
2573,"@CAASCORPION: Depois de decretar “calamidade financeira”, governo de Minas gasta mais R$ 21 milhões em helicópteros https://t.co/NSVIp1s…   ",Negativo     
2574,"@CAASCORPION: Depois de decretar “calamidade financeira”, governo de Minas gasta mais R$ 21 milhões em helicópteros https://t.co/NSVIp1s…   ",Negativo     
2575,"@CAASCORPION: Depois de decretar “calamidade financeira”, governo de Minas gasta mais R$ 21 milhões em helicópteros https://t.co/NSVIp1s…   ",Negativo     
2576,"@CAASCORPION: Depois de decretar “calamidade financeira”, governo de Minas gasta mais R$ 21 milhões em helicópteros https://t.co/NSVIp1s…   ",Negativo     
2577,"@CAASCORPION: Depois de decretar “calamidade financeira”, governo de Minas gasta mais R$ 21 milhões em helicópteros https://t.co/NSVIp1s…   ",Negativo     
2578,"@CAASCORPION: Depois de decretar “calamidade financeira”, governo de Minas gasta mais R$ 21 milhões em helicópteros https://t.co/NSVIp1s…   ",Negativo     
2579,"@CAASCORPION: Depois de decretar “calamidade financeira”, governo de Minas gasta mais R$ 21 milhões em helicópteros https://t.co/NSVIp1s…   ",Negativo     
2580,"@CAASCORPION: Depois de decretar “calamidade financeira”, governo de Minas gasta mais R$ 21 milhões em helicópteros https://t.co/NSVIp1s…   ",Negativo     
2581,"@CAASCORPION: Depois de decretar “calamidade financeira”, governo de Minas gasta mais R$ 21 milhões em helicópteros https://t.co/NSVIp1s…   ",Negativo     
2582,"@CAASCORPION: Depois de decretar “calamidade financeira”, governo de Minas gasta mais R$ 21 milhões em helicópteros https://t.co/NSVIp1s…   ",Negativo     
2583,"@cadulorena: Assim como o PT em MG e PI, o PSDB com o corrupto @marconiperillo está privatizando presídios em GO https://t.co/JcKAT6rE8P    ",Negativo     
2584,@cadulorena: Petista @wellington13pt privatiza presidios no Piauí http://t.co/9rkl0KGM92 petista @pimentelminas faz igual em MG http://t…     ,Neutro
2585,@cadulorena: Petista @wellington13pt privatiza presidios no Piauí http://t.co/9rkl0KGM92 petista @pimentelminas faz igual em MG http://t…     ,Neutro
2586,@cadulorena: Petista @wellington13pt privatiza presidios no Piauí http://t.co/9rkl0KGM92 petista @pimentelminas faz igual em MG http://t…     ,Neutro
2587,@cadulorena: Programa d gov de Aécio propunha privatização de presídios http://t.co/mVv01ikAgJ PT c @pimentelminas tá fazendo http://t.c…     ,Neutro
2588,@cadulorena: Tucano @marconiperillo terceriza presídios e unidades socioeducativas em Goiás http://t.co/JcKAT6rE8P PT faz igual em MG e…      ,Neutro
2589,@cadulorena: Tucano @marconiperillo terceriza presídios e unidades socioeducativas em Goiás http://t.co/JcKAT6rE8P PT faz igual em MG e…      ,Neutro
2590,@cafeicultura: Codevasf e Governo de Minas Gerais discutem retomada do convênio para construção da… https://t.co/JjUbGJenpt https://t.co…     ,Positivo
2591,"@Caiado_2018: Pimentel vai busca filho em festa de réveillon com helicóptero do estado!
https://t.co/FAw4akN9KW                             ",Negativo     
2592,@caiozito7: falou que o altetico mg é o maior do estado já sei que tem problema mental                                                        ,Neutro
2593,@caiozito7: falou que o altetico mg é o maior do estado já sei que tem problema mental                                                        ,Neutro
2594,@caiozito7: falou que o altetico mg é o maior do estado já sei que tem problema mental                                                        ,Neutro
2595,@caiozito7: falou que o altetico mg é o maior do estado já sei que tem problema mental                                                        ,Neutro
2596,"@Call_Me_Jessica: I'm at São João del-Rei in São João del-Rei, Estado de Minas Gerais https://t.co/QUYT33pzez                               ",Neutro
2597,"@Call_Me_Jessica: I'm at São João del-Rei in São João del-Rei, Estado de Minas Gerais https://t.co/RNYZWWsMnY                               ",Neutro
2598,@camiii99_Ok: @AxelRolonOk Y tiene 7 mg este estado que nadie se venga a hacer la inocente��                                                  ,Neutro
2599,@capita10: Governo de MG põe em sigilo dados sobre voos de Pimentel https://t.co/BjHrqlR3d9                                                   ,Negativo     
2600,@capita10: Governo de MG põe em sigilo dados sobre voos de Pimentel https://t.co/BjHrqlR3d9                                                   ,Negativo     
2601,"@capslock_io: Governo de Minas Gerais compra mais dois helicópteros -  https://t.co/ZTWw3u9ePM
VOTARAM NO PT, ESPERAVAM O QUE DO GOVERNA…   ",Negativo     
2602,"@capslock_io: Governo de Minas Gerais compra mais dois helicópteros -  https://t.co/ZTWw3u9ePM
VOTARAM NO PT, ESPERAVAM O QUE DO GOVERNA…   ",Negativo     
2603,"@capslock_io: Governo de Minas Gerais compra mais dois helicópteros -  https://t.co/ZTWw3u9ePM
VOTARAM NO PT, ESPERAVAM O QUE DO GOVERNA…   ",Negativo     
2604,"@capslock_io: Governo de Minas Gerais compra mais dois helicópteros -  https://t.co/ZTWw3u9ePM
VOTARAM NO PT, ESPERAVAM O QUE DO GOVERNA…   ",Negativo     
2605,"@capslock_io: Governo de Minas Gerais compra mais dois helicópteros -  https://t.co/ZTWw3u9ePM
VOTARAM NO PT, ESPERAVAM O QUE DO GOVERNA…   ",Negativo     
2606,"@capslock_io: Governo de Minas Gerais compra mais dois helicópteros -  https://t.co/ZTWw3u9ePM
VOTARAM NO PT, ESPERAVAM O QUE DO GOVERNA…   ",Negativo     
2607,"@capslock_io: Via @estadao:  -  https://t.co/m5ZhWcDuw7
BANCO DO BRASIL,PETISTA NAO PAGA DIVIDA,SÓ COMPRA HELICOPTERO.                      ",Negativo     
2608,@carlinibh: Anel e metrô de BH não terão investimentos em 2017 - Politica - Estado de Minas https://t.co/d6U2NPoIt7                           ,Positivo
2609,@carlinibh: Anel e metrô de BH não terão investimentos em 2017 - Politica - Estado de Minas https://t.co/d6U2NPoIt7                           ,Positivo
2610,@carlinibh: Cavalo emociona ao se despedir de dono em enterro - Nacional - Estado de Minas https://t.co/8IA3RQ8v99                            ,Neutro
2611,@carlinibh: Cavalo emociona ao se despedir de dono em enterro - Nacional - Estado de Minas https://t.co/8IA3RQ8v99                            ,Neutro
2612,@carlinibh: Cavalo emociona ao se despedir de dono em enterro - Nacional - Estado de Minas https://t.co/8IA3RQ8v99                            ,Neutro
2613,@carlinibh: Congresso tem 13 propostas que melhorariam segurança nos presídios paradas - Politica - Estado de Minas https://t.co/8eOo6ZU…     ,Neutro
2614,@carlinibh: Congresso tem 13 propostas que melhorariam segurança nos presídios paradas - Politica - Estado de Minas https://t.co/8eOo6ZU…     ,Neutro
2615,@carlinibh: Empresário relata momentos de terror sob a mira de uma arma em BH - Gerais - Estado de Minas https://t.co/8GXfslGjro              ,Neutro
2616,@carlinibh: Folia de Reis deverá ser declarada patrimônio cultural imaterial de Minas Gerais - Gerais - Estado de Minas https://t.co/muG…     ,Neutro
2617,@carlinibh: Folia de Reis deverá ser declarada patrimônio cultural imaterial de Minas Gerais - Gerais - Estado de Minas https://t.co/muG…     ,Neutro
2618,@carlinibh: Homem que matou ex-mulher e jogou corpo em cisterna contou com ajuda de amigo - Gerais - Estado de Minas https://t.co/BoRuUP…     ,Neutro
2619,@carlinibh: 'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/oG…     ,Positivo
2620,@carlinibh: 'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/oG…     ,Positivo
2621,@carlinibh: 'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/oG…     ,Positivo
2622,@carlinibh: 'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/oG…     ,Positivo
2623,@carlinibh: 'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/oG…     ,Positivo
2624,@carlinibh: 'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/oG…     ,Positivo
2625,@carlinibh: 'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/oG…     ,Positivo
2626,@carlinibh: 'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/oG…     ,Positivo
2627,@carlinibh: 'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/oG…     ,Positivo
2628,@carlinibh: 'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/oG…     ,Positivo
2629,@carlinibh: 'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/oG…     ,Positivo
2630,@carlinibh: 'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/oG…     ,Positivo
2631,@carlinibh: 'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/oG…     ,Positivo
2632,@carlinibh: 'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/oG…     ,Positivo
2633,@carlinibh: 'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/oG…     ,Positivo
2634,@carlinibh: 'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/oG…     ,Positivo
2635,"@carlinibh: Jovem é assassinado após vazar ""nudes"" da ex-namorada | TV Alterosa - Belo Horizonte https://t.co/FrYQvfVBqm                  ",Neutro
2636,"@carlinibh: Jovem é assassinado após vazar ""nudes"" da ex-namorada | TV Alterosa - Belo Horizonte https://t.co/FrYQvfVBqm                  ",Neutro
2637,@carlinibh: Kalil dá 30 dias a shoppings para criarem atendimento para estacionamento gratuito - Economia - Estado de Minas https://t.co…     ,Neutro
2638,@carlinibh: Kalil dá 30 dias a shoppings para criarem atendimento para estacionamento gratuito - Economia - Estado de Minas https://t.co…     ,Neutro
2639,@carlinibh: Kalil dá 30 dias a shoppings para criarem atendimento para estacionamento gratuito - Economia - Estado de Minas https://t.co…     ,Neutro
2640,@carlinibh: Kalil dá 30 dias a shoppings para criarem atendimento para estacionamento gratuito - Economia - Estado de Minas https://t.co…     ,Neutro
2641,@carlinibh: Motociclista faz manobra perigosa e mata menino de 11 anos - Gerais - Estado de Minas https://t.co/FRBlDbfqVL                     ,Neutro
2642,@carlinibh: Motociclista faz manobra perigosa e mata menino de 11 anos - Gerais - Estado de Minas https://t.co/FRBlDbfqVL                     ,Neutro
2643,@carlinibh: ONU expulsa integrantes que dançaram com guerrilheiros da Farc no réveillon - Internacional - Estado de Minas https://t.co/e…     ,Neutro
2644,@carlinibh: ONU expulsa integrantes que dançaram com guerrilheiros da Farc no réveillon - Internacional - Estado de Minas https://t.co/e…     ,Neutro
2645,"@carlinibh: Para não perder clientes, motoristas de táxi-lotação se recusam a aumentar tarifa - Gerais - Estado de Minas https://t.co/Sn…   ",Neutro
2646,"@carlinibh: Para não perder clientes, motoristas de táxi-lotação se recusam a aumentar tarifa - Gerais - Estado de Minas https://t.co/Sn…   ",Neutro
2647,@carlinibh: Temer anuncia plano nacional de segurança e novos presídios após massacre em Manaus - Politica - Estado de Minas https://t.c…     ,Neutro
2648,@carlinibh: UFMG bate próprio recorde e lidera pedidos de patentes no Brasil - Gerais - Estado de Minas https://t.co/4FjrW633H9               ,Neutro
2649,@carlinibh: UFMG bate próprio recorde e lidera pedidos de patentes no Brasil - Gerais - Estado de Minas https://t.co/4FjrW633H9               ,Neutro
2650,@carlinibh: Violência avança no interior de Minas Gerais - Gerais - Estado de Minas https://t.co/wiI4yK6Ds8                                   ,Neutro
2651,"@CarneiroMPCGO: E em Goiás, como está a situação? ""Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciaisc
https://t.co/WwQ…  ",Negativo     
2652,"@CarneiroMPCGO: E em Goiás, como está a situação? ""Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciaisc
https://t.co/WwQ…  ",Negativo     
2653,"@CarneiroMPCGO: E em Goiás, como está a situação? ""Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciaisc
https://t.co/WwQ…  ",Negativo     
2654,"@cassiagontijo: @AcordouAcordou Minas está linda, recheada de mineiros e mineiras gente boa, o problema é o governo de MG.                  ",Negativo     
2655,"@castrofor: Por falar em uso de helicóptero do governo por Pimentel/PT-MG, vms voltar ao assunto e saber o q aconteceu com Lu Alckmin. h…   ",Negativo     
2656,@ceciliedite: Deve ser feito investigação completa na prefeitura só  por desencargo de consciência.  Governo de Minas Gerais                  ,Negativo     
2657,@ceciliedite: Deve ser feito investigação completa na prefeitura só  por desencargo de consciência.  Governo de Minas Gerais                  ,Negativo     
2658,@ceciliedite: Não sei pra quê serve esses vereadores se não fiscalizam nada. Governo de Minas Gerais.                                         ,Negativo     
2659,@ceciliedite: Não sei pra quê serve esses vereadores se não fiscalizam nada. Governo de Minas Gerais.                                         ,Negativo     
2660,"@CedeSilva: ""O governo de Minas Gerais não comentou o assunto. ""

https://t.co/SNYMRfQ737                                                 ",Negativo     
2661,"@CedeSilva: ""O governo de Minas Gerais não comentou o assunto. ""

https://t.co/SNYMRfQ737                                                 ",Negativo     
2662,"@CedeSilva: ""O governo de Minas Gerais não comentou o assunto. ""

https://t.co/SNYMRfQ737                                                 ",Negativo     
2663,"@CedeSilva: ""O governo de Minas Gerais não comentou o assunto. ""

https://t.co/SNYMRfQ737                                                 ",Negativo     
2664,"@CeliaNacarato: ""Governo de Minas Gerais compra mais dois helicópteros."" Calamidade financeira? Pimentel na cadeia, ja! https://t.co/9qu… ",Negativo     
2665,@CeliaPfau: Governo de MG põe em sigilo dados sobre voos de Pimentel - 08/05/2016 - Poder - Folha de S.Paulo https://t.co/yLtzvdaKYX          ,Negativo     
2666,"@ClaudiaBorin: Governador mandar prender gerente de banco público,isso sim é ato fascista,privatiza logo tudo, chega destas facções
http…   ",Negativo     
2667,"@ClaudiaBorin: Governador mandar prender gerente de banco público,isso sim é ato fascista,privatiza logo tudo, chega destas facções
http…   ",Negativo     
2668,"@ClaudiaBorin: Retweeted Edmilson Papo 10 (@edmilsonpapo10):

Após decretar falência do Estado de Minas, Pimentel tá comprando... https:…   ",Neutro
2669,"@claudinogeo: Olha, MG tem problemas com helicópteros: tem pasta base de cocaína, 124 viagens,governador que usa, governador que abusa;p…   ",Negativo     
2670,"@cleuberdacunha: Bom dia! Esta é a capa do Estado de Minas desta terça, 10 de janeiro de 2017. Leia mais em https://t.co/sHEfJgzWLp http…   ",Neutro
2671,"@cleuberdacunha: Bom dia! Esta é a capa do Estado de Minas desta terça, 10 de janeiro de 2017. Leia mais em https://t.co/sHEfJgzWLp http…   ",Neutro
2672,@cleuberdacunha: Governo em calamidade financeira: BB avisa Justiça que Minas não tem recursos https://t.co/9YFYbTqIKQ                        ,Negativo     
2673,@cleuberdacunha: Governo em calamidade financeira: BB avisa Justiça que Minas não tem recursos https://t.co/9YFYbTqIKQ                        ,Negativo     
2674,@cleuberdacunha: Governo em calamidade financeira: BB avisa Justiça que Minas não tem recursos https://t.co/9YFYbTqIKQ                        ,Neutro
2675,@Codevasf: Codevasf e Governo de Minas Gerais discutem retomada do convênio para construção da barragem do Jequitaí https://t.co/2ucHTCY…     ,Positivo
2676,"@conexaopoIitica: Fernando Pimentel, governador do PT em MG, usa helicóptero do estado para buscar filho na escola. https://t.co/euefnZu…   ",Negativo     
2677,"@conexaopoIitica: Fernando Pimentel, governador do PT em MG, usa helicóptero do estado para buscar filho na escola. https://t.co/euefnZu…   ",Negativo     
2678,@correiodeminas: Governo de Minas Gerais reconhece Folias de Reis como Patrimônio Imaterial do Estado - https://t.co/DERqN4P7G4 https://…     ,Neutro
2679,"@Crescente_D: Mas que fixação por jatinhos e helicópeteros, não? https://t.co/ciNo0gv6oV                                                    ",Neutro
2680,"@Crescente_D: Mas que fixação por jatinhos e helicópeteros, não? https://t.co/ciNo0gv6oV                                                    ",Neutro
2681,"@Crescente_D: Mas que fixação por jatinhos e helicópeteros, não? https://t.co/ciNo0gv6oV                                                    ",Neutro
2682,"@Cris_duh_123: A @consjovemoabmg de Minas Gerais chamou de ""preocupante"" o fato de o estado ter esgotado os recursos relativos a depósit… ",Negativo     
2683,"@Cris_duh_123: A @consjovemoabmg de Minas Gerais chamou de ""preocupante"" o fato de o estado ter esgotado os recursos relativos a depósit… ",Negativo     
2684,"@Cris_duh_123: Governo pagou R$ 2,4 bilhões a empreiteiras alvos da Lava-Jato - Politica - Estado de Minas https://t.co/sDSzz77UOm          ",Neutro
2685,"@Cris_duh_123: Governo pagou R$ 2,4 bilhões a empreiteiras alvos da Lava-Jato - Politica - Estado de Minas https://t.co/sDSzz77UOm          ",Neutro
2686,"@Cris_duh_123: Governo pagou R$ 2,4 bilhões a empreiteiras alvos da Lava-Jato - Politica - Estado de Minas https://t.co/sDSzz77UOm          ",Neutro
2687,@Cris_duh_123: Via @estadao:  -  https://t.co/joP23U2lNe                                                                                      ,Neutro
2688,@Cris_duh_123: Via @estadao:  -  https://t.co/joP23U2lNe                                                                                      ,Neutro
2689,"@ctxt_es: ""Yak-42, 13 años de mentiras de Estado"". Ramón J. Campo siguió el caso desde el principio y nos lo cuenta. https://t.co/MQ6OtP… ",Neutro
2690,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2691,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2692,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2693,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2694,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2695,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2696,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2697,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2698,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2699,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2700,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2701,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2702,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2703,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2704,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2705,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2706,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2707,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2708,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2709,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2710,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2711,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2712,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2713,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2714,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2715,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2716,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2717,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2718,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2719,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2720,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2721,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2722,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2723,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2724,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
